Product Category,Client,Year,Month,Gross Profit,GSV
Cleaning,Aldi,2023,February,-18.70951839,-18.70951839
Cleaning,Aldi,2020,March,4851.277343,6412.582912
Cleaning,Aldi,2021,March,-808.6263407,-651.3547554
Cleaning,Aldi,2022,March,1320.05372,4645.061203
Cleaning,Aldi,2023,March,593.0479698,1622.636004
Cleaning,Aldi,2020,April,1734.472336,3224.50878
Cleaning,Aldi,2021,April,302.1620663,878.2744827
Cleaning,Aldi,2022,April,-22.14233586,-22.14233586
Cleaning,Aldi,2023,April,1048.408023,3300.596786
Cleaning,Aldi,2020,May,1359.852766,3677.55137
Cleaning,Aldi,2021,May,1581.443141,3129.33699
Cleaning,Aldi,2022,May,658.6290682,2722.726928
Cleaning,Aldi,2023,May,695.9995843,1581.41364
Cleaning,Aldi,2020,June,269.0067213,1551.30828
Cleaning,Aldi,2021,June,6037.115743,8415.113876
Cleaning,Aldi,2022,June,542.0362769,2039.506403
Cleaning,Aldi,2020,July,167.0629401,167.0629401
Cleaning,Aldi,2021,July,1309.58925,3338.078126
Cleaning,Aldi,2022,July,83.07788763,1483.700414
Cleaning,Aldi,2020,August,1374.936373,3292.376063
Cleaning,Aldi,2021,August,711.8346493,1616.167687
Cleaning,Aldi,2022,August,-49.95277387,-49.95277387
Cleaning,Aldi,2020,September,-354.4189926,1464.977132
Cleaning,Aldi,2021,September,1800.609984,4123.08645
Cleaning,Aldi,2022,September,224.9616309,4976.191451
Cleaning,Aldi,2020,October,-0.038880424,-0.038880424
Cleaning,Aldi,2021,October,-83.14915831,77.67678927
Cleaning,Aldi,2022,October,1717.313888,4166.174139
Cleaning,Aldi,2020,November,278.2181458,664.9634851
Cleaning,Aldi,2021,November,1691.953515,4392.01866
Cleaning,Aldi,2022,November,598.5397712,1973.492603
Cleaning,Aldi,2020,December,1047.194186,1980.196779
Cleaning,Aldi,2021,December,591.1230679,1827.049961
Cleaning,Aldi,2022,December,2627.921514,6633.073122
Laundry Refreshment,Aldi,2020,January,150.8288499,550.7187898
Laundry Refreshment,Aldi,2021,January,671.2831345,1596.515669
Laundry Refreshment,Aldi,2020,February,761.0211731,1985.912412
Laundry Refreshment,Aldi,2021,February,255.8951598,1543.569289
Laundry Refreshment,Aldi,2022,February,10.29368855,10.29368855
Laundry Refreshment,Aldi,2020,March,2157.505592,2779.501163
Laundry Refreshment,Aldi,2021,March,-328.0972747,-328.0972747
Laundry Refreshment,Aldi,2022,March,50.55251864,50.55251864
Laundry Refreshment,Aldi,2023,March,1165.909473,2231.5808
Laundry Refreshment,Aldi,2020,April,195.5581647,672.7902489
Laundry Refreshment,Aldi,2021,April,-4.714014745,-4.714014745
Laundry Refreshment,Aldi,2023,April,2762.163886,6045.650886
Laundry Refreshment,Aldi,2020,May,899.2979375,2287.276355
Laundry Refreshment,Aldi,2021,May,101.7112448,101.7112448
Laundry Refreshment,Aldi,2023,May,1597.978601,2456.048837
Laundry Refreshment,Aldi,2020,June,-219.8646458,324.2558981
Laundry Refreshment,Aldi,2021,June,1804.564349,1804.564349
Laundry Refreshment,Aldi,2022,June,85.91903767,85.91903767
Laundry Refreshment,Aldi,2020,July,62.18574574,62.18574574
Laundry Refreshment,Aldi,2021,July,-2.405427948,-2.405427948
Laundry Refreshment,Aldi,2022,July,0,0
Laundry Refreshment,Aldi,2020,August,423.8955344,806.6519266
Laundry Refreshment,Aldi,2021,August,-71.97170862,-71.97170862
Laundry Refreshment,Aldi,2022,August,0,0
Laundry Refreshment,Aldi,2020,September,-449.6715817,742.9870361
Laundry Refreshment,Aldi,2021,September,-104.7106694,-104.7106694
Laundry Refreshment,Aldi,2022,September,11.52892815,11.52892815
Laundry Refreshment,Aldi,2020,October,0,0
Laundry Refreshment,Aldi,2021,October,-24.77346328,-24.77346328
Laundry Refreshment,Aldi,2022,October,0,0
Laundry Refreshment,Aldi,2020,November,-35.71621417,205.2282835
Laundry Refreshment,Aldi,2021,November,-18.96621254,-18.96621254
Laundry Refreshment,Aldi,2022,November,0,0
Laundry Refreshment,Aldi,2020,December,161.7669556,463.3625161
Laundry Refreshment,Aldi,2021,December,-6.345169223,-6.345169223
Laundry Refreshment,Aldi,2022,December,0,0
Laundry Wash,Hit,2020,January,5820.260135,13214.94314
Laundry Wash,Hit,2021,January,6484.523069,16048.4451
Laundry Wash,Hit,2022,January,775.7622402,10116.03267
Laundry Wash,Hit,2023,January,1638.522226,6798.628323
Laundry Wash,Hit,2020,February,6811.863832,18717.90731
Laundry Wash,Hit,2021,February,6432.58811,34078.20157
Laundry Wash,Hit,2022,February,10338.87999,39301.82351
Laundry Wash,Hit,2023,February,-573.6800534,4510.862537
Laundry Wash,Hit,2020,March,7058.249482,20257.38908
Laundry Wash,Hit,2021,March,807.4242877,11808.07167
Laundry Wash,Hit,2022,March,13471.83221,40022.26985
Laundry Wash,Hit,2023,March,8377.680207,18192.53796
Laundry Wash,Hit,2020,April,10378.92978,22302.27453
Laundry Wash,Hit,2021,April,5087.318328,13194.65195
Laundry Wash,Hit,2022,April,57.44721908,-1310.709673
Laundry Wash,Hit,2023,April,-3537.576847,-3537.576847
Laundry Wash,Hit,2020,May,8710.261861,20465.21239
Laundry Wash,Hit,2021,May,5121.491176,14519.38779
Laundry Wash,Hit,2022,May,1315.051391,5812.99275
Laundry Wash,Hit,2023,May,6133.785485,16660.32734
Laundry Wash,Hit,2020,June,12297.00901,33631.18528
Laundry Wash,Hit,2021,June,9409.166366,43573.89674
Laundry Wash,Hit,2022,June,7167.716246,17877.0483
Laundry Wash,Hit,2020,July,-6221.867951,-3124.221523
Laundry Wash,Hit,2021,July,2923.101313,6535.37527
Laundry Wash,Hit,2022,July,-1169.325172,3938.790343
Laundry Wash,Hit,2020,August,7698.510256,22312.17066
Laundry Wash,Hit,2021,August,7400.329146,18064.87053
Laundry Wash,Hit,2022,August,-19016.29925,-7801.41254
Laundry Wash,Hit,2020,September,7080.351877,21503.46808
Laundry Wash,Hit,2021,September,-25092.66452,-13738.12665
Laundry Wash,Hit,2022,September,-428.6592604,9994.046562
Laundry Wash,Hit,2020,October,2314.825681,12779.12482
Laundry Wash,Hit,2021,October,5662.739053,20141.2273
Laundry Wash,Hit,2022,October,-5900.784029,-3357.236426
Laundry Wash,Hit,2020,November,1841.642304,9738.703354
Laundry Wash,Hit,2021,November,9197.294807,24686.95327
Laundry Wash,Hit,2022,November,-2784.339197,1522.149033
Laundry Wash,Hit,2020,December,-10005.57157,3618.329975
Laundry Wash,Hit,2021,December,7170.794395,25397.74064
Laundry Wash,Hit,2022,December,-4162.243073,173.9120798
Cleaning,Hit,2020,January,10013.29011,20793.7996
Cleaning,Hit,2021,January,11201.42639,26767.76191
Cleaning,Hit,2022,January,4964.198091,12241.9741
Cleaning,Hit,2023,January,7393.965831,37551.24622
Cleaning,Hit,2020,February,9772.265687,21211.13593
Cleaning,Hit,2021,February,16651.96092,35660.74519
Cleaning,Hit,2022,February,21308.21196,65220.22646
Cleaning,Hit,2023,February,2400.69333,80693.30818
Cleaning,Hit,2020,March,1572.738554,6309.074573
Cleaning,Hit,2021,March,-7202.783352,-4994.727777
Cleaning,Hit,2022,March,-4368.457553,1933.843114
Cleaning,Hit,2023,March,-6433.737555,-421.0613601
Cleaning,Hit,2020,April,6284.733064,12862.91993
Cleaning,Hit,2021,April,8987.62122,33194.21154
Cleaning,Hit,2022,April,-3931.817263,-3375.448877
Cleaning,Hit,2023,April,6518.316915,17286.84552
Cleaning,Hit,2020,May,1404.11427,7567.068992
Cleaning,Hit,2021,May,4814.44993,11290.89211
Cleaning,Hit,2022,May,2067.859308,4925.281311
Cleaning,Hit,2023,May,28362.32412,63041.6733
Cleaning,Hit,2020,June,6093.821353,24943.34144
Cleaning,Hit,2021,June,-2226.900349,4495.950743
Cleaning,Hit,2022,June,6061.405546,15757.50735
Cleaning,Hit,2020,July,-9224.53984,-8186.991283
Cleaning,Hit,2021,July,8717.14286,24366.15029
Cleaning,Hit,2022,July,-696.4970112,-267.1575753
Cleaning,Hit,2020,August,2669.820703,5202.045884
Cleaning,Hit,2021,August,3658.874293,15210.41555
Cleaning,Hit,2022,August,1818.630675,23079.24235
Cleaning,Hit,2020,September,4020.442783,13269.63144
Cleaning,Hit,2021,September,15464.54238,43420.88204
Cleaning,Hit,2022,September,6972.413902,14102.10109
Cleaning,Hit,2020,October,4482.700399,14082.52322
Cleaning,Hit,2021,October,6362.654066,28710.13199
Cleaning,Hit,2022,October,-11072.57327,15001.21165
Cleaning,Hit,2020,November,-7140.074539,-4127.459977
Cleaning,Hit,2021,November,2673.851042,13437.92245
Cleaning,Hit,2022,November,-3590.020549,16596.6101
Cleaning,Hit,2020,December,-9589.163087,-2977.127413
Cleaning,Hit,2021,December,7416.208736,20992.66752
Cleaning,Hit,2022,December,9522.930243,23554.0489
Laundry Refreshment,Hit,2020,January,4587.993701,10121.17428
Laundry Refreshment,Hit,2021,January,10141.60346,20015.25081
Laundry Refreshment,Hit,2022,January,3292.054834,24988.90901
Laundry Refreshment,Hit,2023,January,5490.778582,15810.73289
Laundry Refreshment,Hit,2020,February,5967.385448,15394.16154
Laundry Refreshment,Hit,2021,February,12801.35774,25855.91271
Laundry Refreshment,Hit,2022,February,1382.95488,13138.81884
Laundry Refreshment,Hit,2023,February,3214.797073,10953.6509
Laundry Refreshment,Hit,2020,March,2553.289911,3752.620883
Laundry Refreshment,Hit,2021,March,-8675.52131,-7160.135114
Laundry Refreshment,Hit,2022,March,11518.80165,29156.9492
Laundry Refreshment,Hit,2023,March,-400.7481965,-400.7481965
Laundry Refreshment,Hit,2020,April,3947.487898,9222.525909
Laundry Refreshment,Hit,2021,April,-523.2175732,5425.238993
Laundry Refreshment,Hit,2022,April,-3185.928353,-2415.809359
Laundry Refreshment,Hit,2023,April,-365.4349209,598.6148078
Laundry Refreshment,Hit,2020,May,-4353.162132,3600.635336
Laundry Refreshment,Hit,2021,May,4488.13132,8620.941614
Laundry Refreshment,Hit,2022,May,387.3021178,2716.601992
Laundry Refreshment,Hit,2023,May,932.9765695,1986.373786
Laundry Refreshment,Hit,2020,June,4355.166598,7692.89896
Laundry Refreshment,Hit,2021,June,6113.972101,11823.53254
Laundry Refreshment,Hit,2022,June,8994.505661,18153.82456
Laundry Refreshment,Hit,2020,July,-15291.24011,-13417.24934
Laundry Refreshment,Hit,2021,July,8739.930292,16387.72638
Laundry Refreshment,Hit,2022,July,2101.94913,8403.462006
Laundry Refreshment,Hit,2020,August,5701.426826,9377.946138
Laundry Refreshment,Hit,2021,August,2422.921604,11081.66543
Laundry Refreshment,Hit,2022,August,9703.252125,25907.26989
Laundry Refreshment,Hit,2020,September,3264.520892,10855.94209
Laundry Refreshment,Hit,2021,September,7456.425651,23453.56835
Laundry Refreshment,Hit,2022,September,4224.210488,14916.69964
Laundry Refreshment,Hit,2020,October,9383.653496,22354.56839
Laundry Refreshment,Hit,2021,October,5575.238217,14810.54886
Laundry Refreshment,Hit,2022,October,68.8892999,7477.714632
Laundry Refreshment,Hit,2020,November,-2985.26091,-862.3737693
Laundry Refreshment,Hit,2021,November,-7404.628071,79.18440027
Laundry Refreshment,Hit,2022,November,-890.1872,5186.164109
Laundry Refreshment,Hit,2020,December,-6469.415862,-3733.473519
Laundry Refreshment,Hit,2021,December,-5143.695505,-2085.553112
Laundry Refreshment,Hit,2022,December,-19912.23414,-16813.49984
Laundry Wash,Hit,2020,January,-385.7015361,5863.286572
Laundry Wash,Hit,2020,February,1074.662549,3882.667692
Laundry Wash,Hit,2020,March,2560.985266,7582.746581
Laundry Wash,Hit,2020,April,1472.652355,29346.27887
Laundry Wash,Hit,2020,May,2420.447564,27666.93252
Laundry Wash,Hit,2020,June,3337.370103,11340.87735
Laundry Wash,Hit,2020,July,3698.200364,13690.59789
Laundry Wash,Hit,2020,August,137.328423,3255.299421
Laundry Wash,Hit,2020,September,3057.888131,28604.54134
Laundry Wash,Hit,2020,October,1812.761834,7588.883741
Laundry Wash,Hit,2020,November,-2077.940429,865.5365753
Laundry Wash,Hit,2020,December,-210.7819075,-210.7819075
Cleaning,Hit,2020,January,27.71554848,5075.973168
Cleaning,Hit,2020,February,143.3761883,6302.991704
Cleaning,Hit,2020,March,295.5866537,2041.708993
Cleaning,Hit,2020,April,440.0069806,2268.928139
Cleaning,Hit,2020,May,1902.382925,8282.415054
Cleaning,Hit,2020,June,675.2743872,4984.608565
Cleaning,Hit,2020,July,957.8489542,3418.477015
Cleaning,Hit,2020,August,2855.212178,8072.089198
Cleaning,Hit,2020,September,487.0535967,1479.391877
Cleaning,Hit,2020,October,596.6214002,2950.77352
Cleaning,Hit,2020,November,1405.365471,2329.04432
Cleaning,Hit,2020,December,-133.9779055,-133.9779055
Laundry Refreshment,Hit,2020,January,918.9145141,1587.735014
Laundry Refreshment,Hit,2020,February,-87.69523342,-87.78347248
Laundry Refreshment,Hit,2020,March,-1.85456457,0
Laundry Refreshment,Hit,2020,April,2513.397501,3575.550778
Laundry Refreshment,Hit,2020,May,0.355904852,0
Laundry Refreshment,Hit,2020,June,25.93873113,32.51536495
Laundry Refreshment,Hit,2020,July,-36.66893169,248.4110358
Laundry Refreshment,Hit,2020,August,154.5167822,604.178129
Laundry Refreshment,Hit,2020,September,-510.067288,-457.230922
Laundry Refreshment,Hit,2020,October,2104.191485,5910.3975
Laundry Refreshment,Hit,2020,November,1534.477522,2242.021497
Laundry Refreshment,Hit,2020,December,0,0
Laundry Wash,Edeka,2020,January,19731.73508,66874.52224
Laundry Wash,Edeka,2021,January,50488.06078,112937.9142
Laundry Wash,Edeka,2022,January,28878.07347,89354.52192
Laundry Wash,Edeka,2023,January,30153.03195,85781.62053
Laundry Wash,Edeka,2020,February,25740.73558,69628.5719
Laundry Wash,Edeka,2021,February,32321.49148,63605.88944
Laundry Wash,Edeka,2022,February,22717.41405,54477.59375
Laundry Wash,Edeka,2023,February,24088.45191,58958.14413
Laundry Wash,Edeka,2020,March,37908.49002,101669.7695
Laundry Wash,Edeka,2021,March,8130.182701,46038.54026
Laundry Wash,Edeka,2022,March,31125.06416,84559.5822
Laundry Wash,Edeka,2023,March,26402.92077,81224.87885
Laundry Wash,Edeka,2020,April,62861.73936,120870.0193
Laundry Wash,Edeka,2021,April,34042.98554,77016.79169
Laundry Wash,Edeka,2022,April,17900.73316,57128.08079
Laundry Wash,Edeka,2023,April,41906.29992,87272.13296
Laundry Wash,Edeka,2020,May,31758.02935,69612.42365
Laundry Wash,Edeka,2021,May,38008.77806,73676.59219
Laundry Wash,Edeka,2022,May,25387.56161,69515.42757
Laundry Wash,Edeka,2023,May,22033.54018,48134.23935
Laundry Wash,Edeka,2020,June,33563.78761,76257.56198
Laundry Wash,Edeka,2021,June,34936.27021,75774.74042
Laundry Wash,Edeka,2022,June,44317.44625,85530.18896
Laundry Wash,Edeka,2020,July,40554.05326,83976.34277
Laundry Wash,Edeka,2021,July,24996.55477,59032.55355
Laundry Wash,Edeka,2022,July,26193.21165,68263.489
Laundry Wash,Edeka,2020,August,38700.73435,81340.22632
Laundry Wash,Edeka,2021,August,23746.17466,60565.19942
Laundry Wash,Edeka,2022,August,14930.7671,50300.49478
Laundry Wash,Edeka,2020,September,35985.12892,85049.04403
Laundry Wash,Edeka,2021,September,37320.80351,75670.87539
Laundry Wash,Edeka,2022,September,12071.3303,50215.20772
Laundry Wash,Edeka,2020,October,52023.35241,102752.4817
Laundry Wash,Edeka,2021,October,25400.82823,75747.35341
Laundry Wash,Edeka,2022,October,21355.37917,71829.66561
Laundry Wash,Edeka,2020,November,46565.8653,88069.49962
Laundry Wash,Edeka,2021,November,10504.99719,46038.88714
Laundry Wash,Edeka,2022,November,15584.02715,51723.37643
Laundry Wash,Edeka,2020,December,38545.82255,71706.51576
Laundry Wash,Edeka,2021,December,16403.32786,46440.10497
Laundry Wash,Edeka,2022,December,-7424.808167,24569.07917
Cleaning,Edeka,2020,January,20582.34834,55563.73455
Cleaning,Edeka,2021,January,27725.24773,60501.80911
Cleaning,Edeka,2022,January,38399.531,102899.1205
Cleaning,Edeka,2023,January,33463.79114,98794.32562
Cleaning,Edeka,2020,February,16326.95203,42912.05368
Cleaning,Edeka,2021,February,17355.67168,37816.28644
Cleaning,Edeka,2022,February,25792.57876,59216.07912
Cleaning,Edeka,2023,February,11973.86207,66507.43562
Cleaning,Edeka,2020,March,28731.349,67621.87473
Cleaning,Edeka,2021,March,18728.47717,48969.75077
Cleaning,Edeka,2022,March,29153.0598,69360.87348
Cleaning,Edeka,2023,March,28826.78585,80473.63765
Cleaning,Edeka,2020,April,19847.20326,47418.94654
Cleaning,Edeka,2021,April,16192.68216,51367.64134
Cleaning,Edeka,2022,April,15031.46886,49519.4917
Cleaning,Edeka,2023,April,44471.3579,86138.81949
Cleaning,Edeka,2020,May,22964.2549,50170.86253
Cleaning,Edeka,2021,May,43576.89473,78002.92464
Cleaning,Edeka,2022,May,18223.26512,56833.52529
Cleaning,Edeka,2023,May,42914.30548,116057.7709
Cleaning,Edeka,2020,June,38406.04469,61297.95706
Cleaning,Edeka,2021,June,53980.98764,99507.00442
Cleaning,Edeka,2022,June,44096.06686,82457.81917
Cleaning,Edeka,2020,July,35002.01642,59049.77856
Cleaning,Edeka,2021,July,19452.88442,49406.92592
Cleaning,Edeka,2022,July,20289.55662,84606.07993
Cleaning,Edeka,2020,August,37933.06913,70438.58303
Cleaning,Edeka,2021,August,24961.53628,64929.58632
Cleaning,Edeka,2022,August,12669.47725,43602.31607
Cleaning,Edeka,2020,September,20385.23315,50709.96559
Cleaning,Edeka,2021,September,20509.22653,49569.98156
Cleaning,Edeka,2022,September,21011.03186,81926.17098
Cleaning,Edeka,2020,October,28507.84409,59421.34481
Cleaning,Edeka,2021,October,39434.21936,90952.94797
Cleaning,Edeka,2022,October,23690.56956,79889.29062
Cleaning,Edeka,2020,November,44108.82627,77726.28719
Cleaning,Edeka,2021,November,12078.39868,45948.76888
Cleaning,Edeka,2022,November,23506.79001,76822.18691
Cleaning,Edeka,2020,December,34412.48212,48810.34154
Cleaning,Edeka,2021,December,16692.36593,52452.69063
Cleaning,Edeka,2022,December,-1685.293239,55255.90772
Laundry Refreshment,Edeka,2020,January,20987.18638,51324.43019
Laundry Refreshment,Edeka,2021,January,20875.67943,38737.78577
Laundry Refreshment,Edeka,2022,January,29097.11368,59768.1473
Laundry Refreshment,Edeka,2023,January,3760.398134,11424.63289
Laundry Refreshment,Edeka,2020,February,11905.6064,35831.33089
Laundry Refreshment,Edeka,2021,February,18670.1009,41641.86044
Laundry Refreshment,Edeka,2022,February,12538.97724,29418.5072
Laundry Refreshment,Edeka,2023,February,-88.864108,11818.44164
Laundry Refreshment,Edeka,2020,March,16163.83855,39221.68326
Laundry Refreshment,Edeka,2021,March,9499.697383,30090.14589
Laundry Refreshment,Edeka,2022,March,11501.6203,34805.6491
Laundry Refreshment,Edeka,2023,March,4037.594858,17265.43375
Laundry Refreshment,Edeka,2020,April,31246.62214,63663.55021
Laundry Refreshment,Edeka,2021,April,23637.33351,40596.62817
Laundry Refreshment,Edeka,2022,April,16897.06535,38609.54347
Laundry Refreshment,Edeka,2023,April,16260.24724,25482.05377
Laundry Refreshment,Edeka,2020,May,24422.74673,45336.08412
Laundry Refreshment,Edeka,2021,May,26008.17418,50342.43007
Laundry Refreshment,Edeka,2022,May,4146.561453,12394.11738
Laundry Refreshment,Edeka,2023,May,1265.589507,2850.68069
Laundry Refreshment,Edeka,2020,June,21617.71998,35317.17341
Laundry Refreshment,Edeka,2021,June,41559.69018,68013.97209
Laundry Refreshment,Edeka,2022,June,15043.26291,30496.49105
